,county Name,01,02,03,04,05,06,07,08,09,10,11,12,Latitude,Longitude
38,Avery,28.54545454545455,27.88888888888889,29.3,64.10344827586206,63.451612903225815,46.3,41.354838709677416,46.225806451612904,51.4,36.87096774193548,28.0,16.5,36.3617903,-94.22106219999999
39,BAJA CALIFORNIA NORTE,64.25806451612904,70.64285714285714,74.35483870967742,96.53333333333332,120.06451612903227,109.8,94.16129032258064,95.90322580645163,121.56666666666666,102.77419354838709,106.46666666666668,135.6451612903226,30.8406338,-115.2837585
40,Baker,27.35483870967742,33.17857142857143,43.387096774193544,36.22033898305085,34.12903225806452,25.440677966101696,24.903225806451612,29.032258064516128,29.63333333333333,37.967741935483865,37.16949152542373,42.73770491803279,36.75234100000001,-95.9411051
41,Baldwin,41.81818181818182,38.66666666666666,48.3,57.80769230769231,60.516129032258064,46.03333333333333,40.692307692307686,51.05263157894736,54.57142857142857,50.29032258064516,40.1,33.0,39.0414863,-94.5925054
42,Baltimore,56.67741935483871,59.714285714285715,55.516129032258064,53.0,56.32258064516129,80.66666666666667,90.32258064516131,80.7741935483871,73.03333333333333,40.645161290322584,53.83333333333334,62.548387096774185,39.2903848,-76.6121893
43,Baltimore (City),65.70967741935483,73.57142857142857,62.32258064516129,57.6,60.451612903225815,69.93333333333334,74.2258064516129,72.03225806451613,62.3,44.516129032258064,56.06666666666667,59.451612903225815,39.2903848,-76.6121893
44,Bannock,32.064516129032256,36.57142857142857,32.83870967741935,32.666666666666664,23.838709677419356,27.566666666666666,44.645161290322584,39.2258064516129,33.2,27.0,49.0,52.225806451612904,36.650627,-94.44355
45,Barbour,48.5,33.0,42.8,41.8,58.0,45.2,54.0,58.4,71.75,48.33333333333334,40.6,35.8,37.4133227,-94.704667
47,Barnstable,22.66666666666667,24.0,22.5,60.0,47.903225806451616,67.3,55.516129032258064,54.87096774193547,49.96666666666667,22.11111111111111,26.3,23.66666666666667,41.7003208,-70.3002024
49,Bartow,13.193548387096774,12.892857142857142,11.548387096774194,18.4,18.322580645161292,11.433333333333335,4.95,,,,,,27.8964147,-81.8431374
50,Bay,39.69047619047619,43.810810810810814,48.878048780487795,58.21052631578947,56.69047619047619,52.82051282051282,42.583333333333336,47.8,56.675,44.78571428571429,39.692307692307686,36.90243902439025,43.7109732,-84.01674229999999
52,Beaufort,32.404761904761905,27.15151515151515,30.275,20.075,29.595238095238088,9.647058823529411,17.297297297297302,13.314285714285715,21.548387096774192,9.838709677419354,16.5,17.763157894736842,32.4315813,-80.6698286
53,Beauregard,28.064516129032263,33.25,44.0,54.63333333333333,60.58064516129032,47.73333333333333,34.29032258064516,43.225806451612904,45.03448275862069,47.612903225806456,34.13333333333333,31.741935483870968,32.5430599,-85.37083
54,Beaver,66.25806451612904,66.64285714285714,64.80645161290322,84.13333333333334,64.58064516129032,95.03333333333332,86.12903225806451,85.0,88.6,62.0,75.56666666666666,60.645161290322584,40.6953437,-80.30478459999999
56,Belknap,30.8,27.4,18.0,51.5,41.25806451612903,48.7,40.064516129032256,39.766666666666666,38.2,25.33333333333333,20.6,38.4,37.2511509,-96.3450019
58,Belmont,64.03225806451613,38.607142857142854,37.74193548387097,36.1,23.551724137931036,45.33333333333334,50.903225806451616,31.296296296296298,40.793103448275865,40.83870967741935,53.85185185185186,47.03333333333333,37.3383899,-95.2638489
59,Benewah,37.12903225806452,43.464285714285715,30.70967741935484,30.0,21.387096774193548,21.266666666666666,26.896551724137932,31.258064516129032,30.066666666666666,40.516129032258064,26.466666666666665,27.5,47.2437836,-116.6499425
61,Benton,29.73770491803279,33.452830188679236,21.16949152542373,16.084745762711865,15.951612903225806,17.566666666666666,25.548387096774192,36.87096774193548,24.16666666666667,29.245901639344265,41.266666666666666,46.12903225806453,37.7879995,-97.1076748
62,Benzie,,,,51.76666666666666,44.032258064516135,74.37037037037038,56.096774193548384,53.032258064516135,46.73333333333333,,,,44.678277,-86.2970998
64,Berkeley,36.170731707317074,40.388888888888886,45.3170731707317,55.1,53.77049180327869,47.87272727272728,48.37096774193547,45.32258064516129,46.95,31.548387096774192,36.625,36.64,37.8715926,-122.272747
65,Berks,39.70967741935485,49.214285714285715,44.35483870967741,53.36666666666667,50.12903225806453,72.5,70.2258064516129,74.3225806451613,65.8,37.58064516129032,50.4,45.451612903225815,40.3451566,-75.9927652
67,Bernalillo,44.32258064516129,38.42857142857143,52.87096774193547,72.5,69.48387096774194,75.4,90.61290322580645,72.09677419354837,52.16666666666666,44.58064516129032,52.93333333333333,53.225806451612904,35.30004,-106.5511369
68,Berrien,46.6,51.75,40.7,58.33333333333334,54.67741935483871,83.6,72.6,66.48387096774194,66.13793103448276,37.54545454545455,33.7,48.22222222222222,42.0320742,-86.7416374
69,Bexar,38.483870967741936,43.14285714285715,53.74193548387096,67.3,71.19354838709677,62.46666666666667,53.32258064516129,61.70967741935484,71.3,63.193548387096776,42.96666666666667,44.41935483870968,29.4200763,-98.5721016
70,Bibb,42.80645161290322,48.39285714285714,50.451612903225815,68.0,76.16129032258064,68.83333333333333,70.45161290322581,66.09677419354838,75.76666666666667,48.74193548387096,49.0,42.74193548387097,32.7865735,-83.7199136
71,Big Horn,26.2,34.6,26.8,17.8,17.4,20.0,46.2,32.8,39.0,31.66666666666667,19.0,27.2,36.6724001,-93.9388
72,Billings,27.064516129032263,32.892857142857146,38.888888888888886,45.63333333333333,40.967741935483865,39.884615384615394,42.42857142857143,43.193548387096776,37.73333333333333,31.82758620689655,28.16666666666667,28.225806451612907,45.7832856,-108.5006904
74,Black Hawk,62.27272727272727,58.5,39.2,41.1,29.09090909090909,39.7,47.0,44.1,45.7,39.90909090909091,34.3,55.7,39.7980801,-105.4835233
75,Blair,34.32258064516129,44.53571428571429,40.12903225806452,51.3,49.483870967741936,62.46666666666667,51.41935483870968,55.96666666666667,51.03333333333333,29.741935483870968,33.833333333333336,50.483870967741936,37.0381369,-95.62720709999999
76,Blount,71.7741935483871,70.67857142857143,96.16129032258064,105.76666666666668,89.22580645161291,74.06666666666666,78.80645161290323,68.48387096774194,92.76666666666668,69.87096774193549,76.93333333333334,73.25806451612904,35.6710541,-83.8473015
79,Bonner,10.846153846153848,34.142857142857146,24.64516129032258,14.38095238095238,13.275862068965518,13.535714285714285,15.806451612903226,19.29032258064516,16.035714285714285,14.870967741935484,12.541666666666664,9.290322580645162,36.33146929999999,-94.1873748
80,Bonneville,46.4,22.142857142857146,17.677419354838708,17.233333333333334,16.387096774193548,19.366666666666667,26.67857142857143,25.066666666666666,23.931034482758623,21.655172413793107,18.47826086956522,18.741935483870968,40.7787454,-113.8352043
81,Boone,51.0,55.555555555555564,38.41935483870968,55.13432835820896,56.486111111111114,65.9,64.7638888888889,58.30985915492958,58.27536231884058,31.97560975609756,32.111111111111114,48.85714285714285,36.216795,-81.6745517
82,Bossier,32.45161290322581,37.535714285714285,44.67741935483871,54.7,69.74193548387096,75.3,52.806451612903224,64.0,62.83333333333334,52.74193548387096,40.36666666666667,42.29032258064515,32.7551322,-93.66232389999999
83,Boulder,34.03225806451613,37.142857142857146,45.86666666666667,44.53333333333333,51.806451612903224,55.03333333333333,80.90322580645163,54.838709677419345,50.23333333333333,32.70967741935484,37.73333333333333,40.774193548387096,40.0149856,-105.2705456
84,Boundary,20.5,32.8,25.57142857142857,19.5,16.571428571428573,21.0,,19.0,17.142857142857142,36.857142857142854,47.5,8.0,35.666162,-97.2469618
85,Bowie,42.9,43.66666666666666,36.8,45.9,48.54545454545455,59.2,49.8,61.66666666666666,59.0,56.54545454545455,44.5,41.18181818181818,39.0067768,-76.77913649999999
86,Box Elder,39.87096774193548,43.39285714285715,39.0,34.63333333333333,52.806451612903224,58.66666666666666,92.0,72.06451612903227,50.66666666666666,23.818181818181817,29.1,40.09090909090909,44.1124877,-103.0682323
87,Boyd,33.225806451612904,39.17857142857143,47.032258064516135,66.33333333333333,65.45161290322581,70.53333333333333,64.0,70.09677419354838,72.13333333333334,41.516129032258064,33.6,33.41935483870968,33.0787326,-97.56530269999999
88,Bradley,27.92592592592593,26.037037037037038,27.967741935483872,26.517241379310345,32.36666666666667,23.7,24.12903225806452,21.66666666666667,33.7,31.87096774193548,35.4,34.29032258064516,37.4173939,-95.6851521
89,Brazoria,28.483870967741932,33.607142857142854,52.516129032258064,69.93333333333334,70.06451612903226,61.3,45.387096774193544,54.193548387096776,67.64,72.29032258064517,34.666666666666664,32.61290322580645,29.2131857,-95.4777811
90,Bremer,,,,48.3,44.451612903225815,63.36666666666667,51.32258064516129,38.80645161290322,43.3,31.3125,,,44.9548869,-92.9255337
91,Brevard,36.516129032258064,40.07142857142857,49.967741935483865,57.1,50.903225806451616,29.53333333333333,32.03225806451613,34.87096774193548,47.46666666666667,35.225806451612904,38.73333333333333,37.80645161290322,35.2334472,-82.7342919
92,Brewster,36.58064516129032,37.7,51.451612903225815,58.56666666666667,48.0,49.83333333333334,39.25,38.333333333333336,45.93333333333333,36.115384615384606,39.46666666666667,37.06666666666667,41.7600902,-70.0827905
93,Bristol,44.25806451612904,39.32142857142857,40.58064516129032,53.63333333333333,49.193548387096776,58.06666666666667,55.612903225806456,64.06451612903226,55.76666666666666,27.87096774193548,45.46666666666667,46.838709677419345,36.5951059,-82.18874439999999
94,Bristol City,49.36363636363637,51.444444444444436,43.5,42.3,62.0,58.3,67.7,76.8,67.0,41.09090909090909,48.8,46.2,41.67176480000001,-72.9492703
95,Bronx,58.193548387096776,63.78571428571429,57.451612903225815,57.2,47.967741935483865,63.36666666666667,69.45161290322581,65.09677419354838,52.4,38.83870967741935,56.8,64.3225806451613,40.8447819,-73.8648268
97,Brookings,37.66666666666666,29.7,36.90909090909091,34.81818181818182,27.461538461538463,34.416666666666664,38.27272727272727,41.230769230769226,35.0,34.81818181818182,24.72727272727273,28.6,42.0526114,-124.2839819
98,Broward,37.12903225806452,41.035714285714285,55.516129032258064,51.5,52.903225806451616,37.3,46.612903225806456,38.67741935483871,44.86666666666667,32.08695652173913,39.03448275862068,44.032258064516135,26.190096,-80.365865
99,Brown,34.22641509433962,36.30434782608695,33.12,36.66,39.192307692307686,56.32,48.862745098039206,48.647058823529406,47.784313725490186,37.07547169811321,22.6,34.54901960784313,37.0335516,-95.63760169999999
100,Buchanan,63.09090909090909,63.22222222222222,54.2,47.2,39.8,57.1,54.8,47.5,58.7,39.90909090909091,37.3,44.2,36.7720786,-94.92723989999999
101,Bucks,40.41935483870968,48.35714285714285,40.38709677419355,50.86666666666667,44.967741935483865,65.06666666666666,68.87096774193549,68.19354838709678,57.26666666666666,32.225806451612904,40.6,41.61290322580645,40.4107964,-75.2479061
102,Bullitt,24.517241379310345,28.95833333333333,39.32258064516129,52.137931034482754,56.451612903225815,64.5,66.51612903225806,66.29032258064517,60.36666666666667,40.483870967741936,28.43333333333333,26.580645161290327,37.7971154,-122.4222362
104,Burke,30.387096774193548,34.42857142857143,38.064516129032256,41.833333333333336,38.83870967741935,36.13333333333333,36.548387096774185,38.548387096774185,35.53333333333333,31.741935483870968,30.03333333333333,31.032258064516128,36.0893835,-95.9303345
105,Burleigh,39.4,37.66666666666666,30.0,24.5,21.63636363636364,21.2,27.0,34.6,24.88888888888889,24.41935483870968,24.466666666666665,25.0,43.074945,-88.00779399999999
106,Burlington,20.93548387096774,22.57142857142857,17.225806451612904,13.1,10.903225806451614,12.766666666666667,9.516129032258064,13.612903225806454,12.5,11.516129032258064,15.566666666666665,22.258064516129032,37.6780742,-97.2392359
107,Butler,42.87096774193548,51.07142857142857,44.516129032258064,60.73333333333333,65.45161290322581,90.0,86.96774193548387,83.54838709677419,74.43333333333334,44.806451612903224,38.6,43.41935483870968,36.7283766,-95.9499943
108,Butte,33.285714285714285,38.1081081081081,33.365853658536594,38.05,40.365853658536594,45.92307692307693,77.025,71.94736842105263,56.46153846153846,48.95,35.3,51.87179487179486,39.6253952,-121.5370003
109,CHIHUAHUA STATE,49.612903225806456,40.42857142857143,53.774193548387096,53.93333333333333,55.096774193548384,60.96666666666667,62.87096774193547,60.483870967741936,49.53333333333333,43.064516129032256,74.03333333333333,65.09677419354838,28.4854458,-105.7820674
110,Cabell,34.19354838709677,28.57142857142857,26.516129032258068,50.73333333333333,54.516129032258064,66.13333333333334,64.83870967741936,72.06451612903227,64.36666666666666,39.774193548387096,31.17241379310345,31.92,38.43919270000001,-82.25832969999999
111,Cache,84.93548387096773,105.17857142857143,67.54838709677419,23.66666666666667,47.032258064516135,52.36666666666667,68.38709677419354,54.70967741935484,42.96666666666667,31.225806451612907,41.333333333333336,54.87096774193547,34.6295165,-98.6286741
112,Caddo,32.5,36.63636363636363,46.52777777777778,54.371428571428574,58.3,69.22857142857143,53.02777777777778,60.52777777777778,65.88571428571429,55.37837837837838,35.48571428571429,34.882352941176464,32.6136798,-93.86553029999999
113,Calaveras,23.41935483870968,30.214285714285715,39.451612903225815,44.9,54.774193548387096,66.0,107.06451612903227,102.19354838709677,69.96666666666667,55.387096774193544,33.53333333333333,27.258064516129032,38.1960477,-120.6805037
114,Calcasieu,34.645161290322584,44.0,50.193548387096776,59.06666666666667,71.4193548387097,77.96666666666667,48.935483870967744,71.25806451612904,73.21739130434783,71.61904761904762,54.53333333333333,49.29032258064516,30.2089286,-93.33889169999999
115,Caldwell,,,,62.63333333333333,64.2,48.35714285714285,42.19354838709677,49.161290322580655,54.13333333333333,35.516129032258064,,,40.8398218,-74.2765366
116,Calvert,,,,56.148148148148145,48.483870967741936,58.6,62.31578947368421,65.2258064516129,52.1,23.70967741935484,,,38.49495030000001,-76.5025742
117,Cambria,47.0,47.82142857142857,51.064516129032256,48.96666666666667,54.354838709677416,64.73333333333333,67.6774193548387,65.0,62.16666666666666,36.83870967741935,37.93333333333333,41.80645161290322,35.5641381,-121.0807468
118,Camden,41.41935483870968,43.964285714285715,53.193548387096776,63.56666666666667,54.903225806451616,77.03333333333333,89.0,83.03225806451613,71.56666666666666,37.87096774193548,45.7,48.096774193548384,39.9259463,-75.1196199
119,Cameron,38.096774193548384,43.5,51.87096774193547,69.93333333333334,56.387096774193544,38.1,47.36666666666667,45.925925925925924,46.76666666666666,45.67741935483871,39.8,42.967741935483865,36.0885896,-95.85046810000001
120,Campbell,38.69354838709677,40.357142857142854,54.048387096774185,57.96666666666667,55.193548387096776,63.95,77.96774193548387,74.1774193548387,68.33333333333333,42.87096774193548,39.016666666666666,43.62903225806453,36.1476347,-95.95207409999999
122,Canyon,44.032258064516135,40.857142857142854,37.967741935483865,20.233333333333334,42.29032258064515,43.86666666666667,59.29032258064516,54.548387096774185,44.46666666666667,37.774193548387096,37.4,49.064516129032256,37.1278847,-94.48185319999999
123,Caribou,20.225806451612907,19.392857142857142,18.0,36.766666666666666,23.903225806451612,42.833333333333336,17.70967741935484,17.225806451612904,7.366666666666666,7.451612903225807,7.066666666666666,21.892857142857146,37.0069866,-94.55230410000001
124,Carlton,,28.35,26.741935483870968,43.4,39.032258064516135,42.93103448275862,44.516129032258064,36.935483870967744,37.53333333333333,32.5,,,36.102275,-95.885863
125,Carolina,17.0,16.5,20.0,31.25,,,,,,,,,35.7595731,-79.01929969999999
126,Caroline,,,,57.88235294117647,54.032258064516135,55.206896551724135,62.806451612903224,63.29032258064516,57.9,25.806451612903228,,,38.0445557,-77.2864879
127,Carroll,11.0,17.5,8.6,50.26153846153846,51.96969696969697,64.76923076923077,58.878048780487795,57.06666666666667,56.2,25.783783783783782,11.4,12.0,43.0044874,-88.2285112
128,Carson City,16.677419354838708,9.607142857142858,9.03225806451613,41.1,42.12903225806452,47.03333333333333,43.32258064516129,48.58064516129032,43.03333333333333,41.74193548387097,15.5,11.870967741935484,39.1637984,-119.7674034
129,Carter,32.68421052631579,35.588235294117645,42.07317073170731,56.95,55.74358974358975,53.131578947368425,59.967741935483865,64.70967741935483,56.24137931034482,32.516129032258064,38.2,37.333333333333336,36.6498251,-95.1480259
130,Cascade,35.451612903225815,28.642857142857146,23.516129032258068,14.833333333333336,15.032258064516132,14.666666666666664,24.161290322580644,21.41935483870968,28.33333333333333,21.451612903225808,30.86666666666667,32.645161290322584,44.51628210000001,-116.0417983
131,Cass,35.6,35.594202898550726,37.223684210526315,48.8,45.5546875,57.65853658536585,53.511627906976734,48.853846153846156,46.3739837398374,32.97979797979798,30.8,29.83333333333333,36.279329,-95.830697
132,Caswell,39.81818181818182,50.5,45.4,62.36666666666667,57.838709677419345,52.03333333333333,56.74193548387096,59.87096774193547,58.46666666666667,40.82758620689656,45.6,36.0,30.2878295,-97.7518419
139,Cerro Gordo,32.064516129032256,37.67857142857143,35.41935483870968,37.3,28.483870967741932,26.266666666666666,34.516129032258064,31.322580645161292,30.966666666666665,39.58064516129032,34.0,21.967741935483872,36.5393799,-117.791744
140,Champaign,29.225806451612907,31.535714285714285,38.935483870967744,46.06666666666667,49.096774193548384,64.26666666666667,54.096774193548384,54.774193548387096,56.86666666666667,32.87096774193548,26.66666666666667,28.548387096774192,40.1164204,-88.2433829
141,Charles,37.548387096774185,32.82142857142857,33.67741935483871,59.41666666666666,50.016129032258064,58.16949152542373,76.46774193548387,73.61290322580646,62.25,31.0327868852459,39.63333333333333,38.74193548387097,38.5221781,-77.10249019999999
142,Charleston,53.74193548387096,53.32142857142857,54.387096774193544,63.86666666666667,70.6774193548387,52.16666666666666,54.0,57.0,58.13333333333333,50.387096774193544,45.16666666666666,46.838709677419345,32.7764749,-79.93105120000001
147,Chattooga,9.4,10.6,42.0,59.46666666666667,58.193548387096776,51.86666666666667,35.70967741935485,48.25806451612904,64.10344827586206,38.67741935483871,8.0,5.25,34.926559,-83.2076372
148,Chautauqua,37.354838709677416,42.857142857142854,48.451612903225815,57.66666666666666,62.193548387096776,95.66666666666669,69.03225806451613,64.80645161290322,55.2,34.54838709677419,37.93333333333333,33.225806451612904,37.1280891,-96.1868274
151,Chemung,24.483870967741932,26.5,36.19354838709677,43.23333333333333,30.451612903225808,47.3,44.58064516129032,48.70967741935484,44.2,25.483870967741932,30.0,24.87096774193548,42.00840729999999,-76.6238369
155,Chesterfield,37.3,40.973684210526315,46.615384615384606,65.75,60.32258064516129,52.649122807017534,59.350877192982466,58.161290322580655,57.26666666666666,36.11290322580645,42.21052631578947,32.333333333333336,37.3673217,-77.6077865
157,Chittenden,36.61290322580645,42.964285714285715,46.32258064516129,53.33333333333334,41.774193548387096,53.6,42.064516129032256,39.096774193548384,42.23333333333333,31.838709677419356,34.96666666666667,33.80645161290323,43.7271064,-72.9428417
159,Churchill,,,,43.24137931034483,40.354838709677416,45.3,41.967741935483865,43.967741935483865,37.66666666666666,30.774193548387093,,,38.6305973,-90.45205310000001
162,Clallam,47.87096774193547,53.78571428571429,37.774193548387096,24.23333333333333,32.87096774193548,17.066666666666666,27.774193548387093,29.29032258064516,27.9,42.032258064516135,47.63333333333333,64.12903225806451,48.0405122,-124.016766
163,Clark,41.471153846153854,40.10752688172043,38.058823529411775,45.904761904761905,57.283870967741926,68.48,69.14838709677419,62.05194805194805,57.87248322147651,43.87074829931972,45.04,48.25490196078432,37.09024,-95.712891
164,Clarke,42.2,46.39285714285714,51.838709677419345,62.53333333333333,74.25806451612904,66.43333333333334,62.12903225806453,63.70967741935484,71.26666666666667,56.451612903225815,44.66666666666666,40.064516129032256,36.073798,-95.79561009999999
166,Clayton,54.0,47.125,41.555555555555564,48.9,63.09090909090909,64.22222222222223,58.83333333333334,71.4,75.22222222222223,60.1,56.2,54.9,36.1610827,-95.8697462
167,Clearfield,,,,62.06666666666667,60.903225806451616,74.93333333333334,59.838709677419345,68.96,59.03333333333333,33.225806451612904,,,41.1107771,-112.0260538
168,Clermont,30.451612903225808,39.42857142857143,38.80645161290322,60.43333333333333,60.32258064516129,78.73333333333333,79.96774193548387,73.12903225806451,65.03333333333333,40.354838709677416,31.966666666666665,52.6,28.5494447,-81.77285429999999
169,Cleveland,19.354838709677423,27.17857142857143,38.38709677419355,52.3,52.516129032258064,66.83333333333333,60.548387096774185,51.967741935483865,55.73333333333333,40.67741935483871,29.8,22.87096774193548,41.49932,-81.6943605
171,Cobb,57.81818181818182,52.88888888888889,42.58064516129032,55.2,72.35483870967742,71.4,57.67741935483871,63.645161290322584,70.96666666666667,43.451612903225815,53.5,53.72727272727273,37.2242358,-95.7083131
172,Cochise,39.29032258064515,39.75,53.29032258064516,64.32142857142857,70.61290322580646,60.26666666666666,61.74193548387096,41.69565217391305,42.6,45.161290322580655,46.16666666666666,43.548387096774185,31.82845799999999,-109.949686
173,Coconino,39.48275862068965,40.75,48.096774193548384,62.82758620689656,67.4,74.9655172413793,73.63333333333334,47.516129032258064,51.13333333333333,45.56666666666667,42.7,42.0,35.6647545,-111.4752851
174,Codington,43.72727272727273,45.33333333333334,46.6,46.3,39.91666666666666,43.6,44.6,46.7,37.1,35.54545454545455,28.8,31.2,44.9953593,-97.23487460000001
175,Coffee,29.91666666666667,33.36363636363637,41.0,38.75,55.8,43.8,56.0,51.4,55.8,47.16666666666666,37.0,40.6,37.2261671,-95.70699789999999
176,Colbert,19.387096774193548,23.57142857142857,42.935483870967744,51.96666666666667,59.903225806451616,56.1,50.225806451612904,53.032258064516135,58.43333333333333,41.2258064516129,19.866666666666667,17.645161290322577,39.212632,-96.640807
179,Collin,21.677419354838705,29.33333333333333,39.354838709677416,55.53333333333333,74.70967741935483,95.7,66.0,72.19354838709677,86.06666666666666,49.41935483870968,30.03333333333333,25.66666666666667,33.1795213,-96.49297969999999
